tem,ttem,num,out,gf,gs,gt,gfor
42.21,37.2,17,8,20.32,19.48,22.38,21.27
42.27,37.2,18,8,20.32,19.45,22.41,21.27
42.21,37.8,19,7,20.21,19.45,22.41,21.27
42.21,37.8,20,7,20.21,19.45,22.41,21.27
42.21,37.8,21,7,20.21,19.48,22.33,21.27
42.21,37.8,22,7,20.14,19.48,22.33,21.27
42.21,37.8,23,7,20.14,19.48,22.33,21.27
42.21,37.8,24,7,20.14,19.44,22.33,21.27
42.21,40.4,25,6,20.16,19.44,22.33,21.27
42.06,40.4,26,6,20.16,19.44,22.33,21.3
42.21,40.4,27,6,20.16,19.47,22.43,21.3
41.32,42,28,5,20.04,19.47,22.43,21.3
42.94,42,29,5,20.04,19.47,22.43,21.25
42.21,42,30,5,20.04,19.48,22.48,21.25
41.32,42,31,5,20.02,19.48,22.48,21.25
42.79,42,32,5,20.02,19.48,22.48,21.27
42.25,42,33,5,20.02,19.47,22.47,21.27
41.76,42.6,34,4,20.01,19.47,22.47,21.27
44.41,42.6,35,4,20.01,19.47,22.47,21.29
41.7,42.6,36,4,20.01,19.45,22.38,21.29
43.09,42.6,37,4,19.94,19.45,22.38,21.29
43.82,42.6,38,4,19.94,19.45,22.38,21.26
41.69,42.6,39,4,19.94,19.45,22.5,21.26
43.13,43.2,40,3,19.87,19.45,22.5,21.26
43.24,43.2,41,3,19.87,19.45,22.5,21.25
43.11,43.2,42,3,19.87,19.42,22.43,21.25
43.24,43.2,43,3,19.78,19.42,22.43,21.25
42.5,43.2,44,3,19.78,19.42,22.43,21.29
42.79,43.2,45,3,19.78,19.44,22.4,21.29
44.62,43.2,46,3,19.78,19.44,22.4,21.29
42.35,43.2,47,3,19.78,19.44,22.4,21.29
44.51,43.2,48,3,19.78,19.51,22.44,21.29
44.12,42.2,49,3,19.66,19.51,22.44,21.29
43.23,42.2,50,3,19.66,19.51,22.44,21.27
43.09,42.2,51,3,19.66,19.57,22.44,21.27
42.94,41.2,52,3,19.67,19.57,22.44,21.27
42.94,41.2,53,3,19.67,19.57,22.44,21.29
42.68,41.2,54,3,19.67,19.38,22.33,21.29
42.5,41.2,55,3,19.63,19.38,22.33,21.29
42.5,41.2,56,3,19.63,19.38,22.33,21.25
42.5,41.2,57,3,19.63,19.55,22.25,21.25
42.36,41.2,58,3,19.63,19.55,22.25,21.25
42.11,41.2,59,3,19.63,19.55,22.25,21.33
42.34,41.2,60,3,19.63,19.68,22.34,21.33
42.35,40.6,61,4,19.77,19.68,22.34,21.33
42.21,40.6,62,4,19.77,19.68,22.34,21.48
40.74,40.6,63,4,19.77,18.5,22.33,21.48
41.03,40,64,5,20.26,18.5,22.33,21.48
40.88,40,65,5,20.26,18.5,22.33,22.27
40.74,40,66,5,20.26,18.29,22.4,22.27
40.73,38.8,67,7,20.46,18.29,22.4,22.27
40.45,38.8,68,7,20.46,18.29,22.4,21.48
40.44,38.8,69,7,20.46,19.1,22.41,21.48
40.3,38.2,70,8,20.6,19.1,22.41,21.48
40.29,38.2,71,8,20.6,19.1,22.41,21
40.29,38.2,72,8,20.6,19.28,22.51,21
40.15,36.9,73,9,20.45,19.28,22.51,21
40.22,36.9,74,9,20.45,19.28,22.51,21.5
40.15,36.9,75,9,20.45,19.33,22.5,21.5
40.15,38.2,76,8,20.33,19.33,22.5,21.5
40,38.2,77,8,20.33,19.33,22.5,20.9
40,38.2,78,8,20.33,19.45,22.72,20.9
39.98,36.9,79,9,20.33,19.45,22.72,20.9
40,36.9,80,9,20.28,19.45,22.72,20.6
39.86,36.9,81,9,20.28,19.42,22.81,20.6
39.98,35.6,82,10,20.28,19.42,22.81,20.6
39.85,35.6,83,10,20.28,19.42,22.81,20.62
39.97,35.6,84,10,20.28,19.03,22.68,20.62
40,35.6,85,10,20.26,19.03,22.68,20.62
40,35.6,86,10,20.26,19.03,22.68,20.24
39.97,35.6,87,10,20.26,19.02,22.67,20.24
39.85,35.6,88,10,20.39,19.02,22.67,20.24
39.73,35.6,89,10,20.39,19.02,22.67,21.31
39.85,35.6,90,10,20.39,19.23,22.65,21.31
39.79,35,91,11,20.7,19.23,22.65,21.31
39.85,35,92,11,20.7,19.23,22.65,21.6
39.72,35,93,11,20.7,19.37,22.59,21.6
39.87,35,94,11,20.75,19.37,22.59,21.6
39.85,35,95,11,20.75,19.37,22.59,21.46
39.85,35,96,11,20.75,19.23,22.4,21.46
39.85,35,97,12,20.77,19.23,22.4,21.46
39.71,35,98,12,20.77,19.23,22.4,21.39
39.71,35,99,12,20.77,18.96,22.46,21.39
39.85,35,100,12,20.76,18.96,22.46,21.39
40,35,101,12,20.76,18.96,22.46,21.36
40.15,35,102,12,20.76,19.23,22.46,21.36
40.29,35,103,12,20.76,19.23,22.46,21.36
40.29,35,104,12,20.94,19.23,22.46,21.56
40.28,35,105,12,20.94,19.28,22.48,21.56
40.29,35,106,12,21.07,19.28,22.48,21.56
40.38,35,107,12,21.07,19.28,22.48,21.29
40.44,35,108,12,21.07,19.27,22.44,21.29
40.44,35,109,12,20.98,19.27,22.44,21.29
40.44,35,110,12,20.98,19.27,22.44,21.4
40.59,35,111,12,20.98,19.38,22.4,21.4
40.59,36.3,112,11,20.9,19.38,22.4,21.4
40.74,36.3,113,11,20.9,19.38,22.4,21.46
40.74,36.3,114,11,20.9,19.64,22.4,21.46
40.82,37.6,115,10,20.93,19.64,22.4,21.46
40.74,37.6,116,10,20.93,19.64,22.4,21.57
40.88,37.6,117,10,20.93,19.57,22.47,21.57
41.02,38.9,118,9,20.83,19.57,22.47,21.57
40.88,38.9,119,9,20.83,19.57,22.47,21.61
41.03,38.9,120,9,20.83,19.58,22.44,21.61
40.59,41.4,121,6,20.94,19.58,22.44,21.61
41.17,41.4,122,6,20.94,19.58,22.44,21.54
41.18,41.4,123,6,20.94,19.51,22.38,21.54
42.21,42.6,124,4,21,19.51,22.38,21.54
42.94,42.6,125,4,21,19.51,22.38,21.62
42.7,42.6,126,4,21,19.75,22.38,21.62
42.94,43.2,127,3,20.83,19.75,22.38,21.62
43.24,43.2,128,3,20.83,19.75,22.38,21.67
43.5,43.2,129,3,20.83,19.99,22.5,21.67
41.62,43.2,130,3,20.6,19.99,22.5,21.67
43.68,43.2,131,3,20.6,19.99,22.5,21.68
43.24,43.2,132,3,20.6,19.91,22.48,21.68
43.53,43.8,133,2,20.9,19.91,22.48,21.68
43.82,43.8,134,2,20.9,19.91,22.48,21.71
43.82,43.8,135,2,20.9,20.06,22.44,21.71
43.82,44.4,136,1,21.04,20.06,22.44,21.71
43.97,44.4,137,1,21.04,20.06,22.44,21.71
43.97,44.4,138,1,21.04,19.96,22.52,21.71
43.97,43.4,139,1,20.98,19.96,22.52,21.71
43.24,43.4,140,1,20.98,19.96,22.52,21.8
43.39,43.4,141,1,20.98,19.92,22.58,21.8
43.24,41.4,142,1,20.75,19.92,22.58,21.8
41.91,41.4,143,1,20.75,19.92,22.58,21.71
42.06,41.4,0,1,20.75,19.84,22.64,21.71
41.38,42,1,0,20.59,19.84,22.64,21.71
41.47,42,2,0,20.59,19.84,22.64,21.74
41.76,42,3,0,20.59,19.81,22.75,21.74
42.2,42,4,0,20.42,19.81,22.75,21.74
42.06,42,5,0,20.42,19.81,22.75,21.62
42.06,42,6,0,20.42,19.78,22.64,21.62
42.06,42,7,0,20.33,19.78,22.64,21.62
41.91,42,8,0,20.33,19.78,22.64,21.61
42.06,42,9,0,20.33,19.81,22.68,21.61
41.76,42.4,10,-1,20.21,19.81,22.68,21.61
42.06,42.4,11,-1,20.21,19.81,22.68,21.67
42.06,42.4,12,-1,20.21,19.76,22.69,21.67
42.21,42.4,13,-1,20.18,19.76,22.69,21.67
42.44,42.4,14,-1,20.18,19.76,22.69,21.62
42.5,42.4,15,-1,20.18,19.76,22.68,21.62
42.5,42.4,16,-1,20.09,19.76,22.68,21.62
42.47,42.4,17,-1,20.09,19.76,22.68,21.57
42.5,42.4,18,-1,20.09,19.89,22.67,21.57
42.4,42.4,19,-1,20.02,19.89,22.67,21.57
42.5,42.4,20,-1,20.02,19.89,22.67,21.6
42.5,42.4,21,-1,20.02,19.96,22.67,21.6
42.79,42.8,22,-2,19.98,19.96,22.67,21.6
42.82,42.8,23,-2,19.98,19.96,22.67,21.56
42.94,42.8,24,-2,19.98,19.98,22.67,21.56
42.94,44.8,25,-2,19.99,19.98,22.67,21.56
43.53,44.8,26,-2,19.99,19.98,22.67,21.58
43.68,44.8,27,-2,19.99,20.02,22.71,21.58
43.69,45.8,28,-2,19.87,20.02,22.71,21.58
43.82,45.8,29,-2,19.87,20.02,22.71,21.57
43.82,45.8,30,-2,19.87,19.96,22.71,21.57
43.82,45.8,31,-2,19.87,19.96,22.71,21.57
43.82,45.8,32,-2,19.87,19.96,22.71,21.58
43.97,45.8,33,-2,19.87,19.98,22.71,21.58
43.97,45.8,34,-2,19.8,19.98,22.71,21.58
43.97,45.8,35,-2,19.8,19.98,22.71,21.54
43.97,45.8,36,-2,19.8,19.93,22.72,21.54
44.56,45.8,37,-2,19.8,19.93,22.72,21.54
44.7,45.8,38,-2,19.77,19.93,22.72,21.62
44.71,45.8,39,-2,19.77,19.99,22.67,21.62
44.85,45.8,40,-2,19.82,19.99,22.67,21.62
44.92,45.8,41,-2,19.82,19.99,22.67,21.6
45,45.8,42,-2,19.82,19.95,22.62,21.6
45.06,45.8,43,-2,19.73,19.95,22.62,21.6
45.15,45.8,44,-2,19.73,19.95,22.62,21.64
45.15,45.8,45,-2,19.73,19.98,22.38,21.64
45.15,45.8,46,-2,19.73,19.98,22.38,21.64
45.25,45.8,47,-2,19.73,19.98,22.38,21.6
44.85,45.8,48,-2,19.73,20,22.58,21.6
44.71,44.8,49,-2,19.76,20,22.58,21.6
44.71,44.8,50,-2,19.76,20,22.58,21.6
44.71,44.8,51,-2,19.76,20.66,22.54,21.6
44.12,43.8,52,-2,19.74,20.66,22.54,21.6
43.97,43.8,53,-2,19.74,20.66,22.54,21.57
43.82,43.8,54,-2,19.74,20.12,22.62,21.57
43.67,43.4,55,-1,19.7,20.12,22.62,21.57
43.38,43.4,56,-1,19.7,20.12,22.62,21.54
43.1,43.4,57,-1,19.7,20.22,22.44,21.54
43.23,42.4,58,1,19.76,20.22,22.44,21.54
42.5,42.4,59,1,19.76,20.22,22.44,21.34
42.35,42.4,60,1,19.76,19.98,22.5,21.34
41.76,41.2,61,3,19.78,19.98,22.5,21.34
41.47,41.2,62,3,19.78,19.98,22.5,21.13
41.03,41.2,63,3,19.78,19.44,22.55,21.13
41.03,40,64,5,19.77,19.44,22.55,21.13
40.44,40,65,5,19.77,19.44,22.55,21.16
40.44,40,66,5,19.77,19.27,22.65,21.16
40.29,38.8,67,7,19.77,19.27,22.65,21.16
40.29,38.8,68,7,20.04,19.27,22.65,21.23
40.26,38.8,69,7,20.04,19.41,22.58,21.23
40.29,35.6,70,10,20.4,19.41,22.58,21.23
40.15,35.6,71,10,20.4,19.41,22.58,21.67
40.15,35.6,72,10,20.4,19.71,22.65,21.67
40.15,35.6,73,10,20.39,19.71,22.65,21.67
40.15,35.6,74,10,20.39,19.71,22.65,21.39
40.15,35.6,75,10,20.39,19.5,22.68,21.39
40.15,35,76,12,20.33,19.5,22.68,21.39
40,35,77,12,20.33,19.5,22.68,21.2
39.71,35,78,12,20.33,19.03,22.54,21.2
39.57,35,79,13,20.22,19.03,22.54,21.2
39.56,35,80,13,20.22,19.03,22.54,21.09
39.56,35,81,13,20.22,19.35,22.54,21.09
39.41,35,82,14,20.33,19.35,22.54,21.09
39.54,35,83,14,20.33,19.35,22.54,20.75
39.41,35,84,14,20.33,19.84,22.61,20.75
39.26,35,85,14,20.47,19.84,22.61,20.75
39.26,35,86,14,20.47,19.84,22.61,20.71
39.26,35,87,14,20.47,19.89,22.62,20.71
39.12,35,88,14,20.62,19.89,22.62,20.71
39.12,35,89,14,20.62,19.89,22.62,21.13
39.26,35,90,14,20.62,20,22.64,21.13
39.12,35,91,14,20.76,20,22.64,21.13
39.26,35,92,14,20.76,20,22.64,21.37
39.12,35,93,14,20.76,20.67,22.65,21.37
38.82,35,94,14,20.84,20.67,22.65,21.37
38.82,35,95,14,20.84,20.67,22.65,21.56
38.82,35,96,14,20.84,20.11,22.65,21.56
38.82,35,97,14,20.9,20.11,22.65,21.56
38.82,35,98,14,20.9,20.11,22.65,21.6
38.68,35,99,14,20.9,20.17,22.33,21.6
38.82,35,100,14,20.91,20.17,22.33,21.6
38.68,35,101,14,20.91,20.17,22.33,21.71
38.68,35,102,14,20.91,20.25,22.36,21.71
38.67,35,103,14,20.96,20.25,22.36,21.71
38.68,35,104,14,20.96,20.25,22.36,21.81
38.68,35,105,14,20.96,20.27,22.38,21.81
38.68,35,106,14,20.86,20.27,22.38,21.81
38.68,35,107,14,20.86,20.27,22.38,21.64
38.68,35,108,14,20.86,20.36,22.46,21.64
38.53,35,109,14,20.9,20.36,22.46,21.64
38.97,35,110,14,20.9,20.36,22.46,21.68
38.97,35,111,14,20.9,19.99,22.67,21.68
38.97,35,112,13,20.8,19.99,22.67,21.68
39.26,35,113,13,20.8,19.99,22.67,21.64
39.41,35,114,13,20.8,19.99,22.92,21.64
39.41,35,115,12,20.79,19.99,22.92,21.64
39.44,35,116,12,20.79,19.99,22.92,21.7
39.56,35,117,12,20.79,20.17,22.99,21.7
39.42,37.6,118,10,20.86,20.17,22.99,21.7
39.61,37.6,119,10,20.86,20.17,22.99,21.95
39.56,37.6,120,10,20.86,20.44,22.97,21.95
39.41,40.2,121,8,20.9,20.44,22.97,21.95
39.85,40.2,122,8,20.9,20.44,22.97,22.09
40,40.2,123,8,20.9,20.36,22.94,22.09
41.17,41.4,124,6,20.94,20.36,22.94,22.09
41.62,41.4,125,6,20.94,20.36,22.94,21.98
41.62,41.4,126,6,20.94,20.59,22.85,21.98
41.76,42.6,127,4,21.1,20.59,22.85,21.98
42.21,42.6,128,4,21.1,20.59,22.85,21.95
42.32,42.6,129,4,21.1,20.64,22.91,21.95
42.35,42.6,130,4,21.24,20.64,22.91,21.95
42.5,42.6,131,4,21.24,20.64,22.91,21.99
42.5,42.6,132,4,21.24,20.81,22.91,21.99
42.63,43.2,133,3,21.27,20.81,22.91,21.99
42.65,43.2,134,3,21.27,20.81,22.91,21.97
42.71,43.2,135,3,21.27,20.56,22.9,21.97
42.79,43.2,136,3,20.96,20.56,22.9,21.97
42.79,43.2,137,3,20.96,20.56,22.9,22.02
42.85,43.2,138,3,20.96,20.64,22.94,22.02
43.09,42.2,139,3,20.83,20.64,22.94,22.02
42.35,42.2,140,3,20.83,20.64,22.94,22.08
41.91,42.2,141,3,20.83,20.63,22.99,22.08
42.27,40.2,142,3,20.75,20.63,22.99,22.08
41.18,40.2,143,3,20.75,20.63,22.99,22.13
40.88,40.2,0,3,20.75,21.18,22.95,22.13
40.88,40.2,1,3,20.65,21.18,22.95,22.13
40.88,40.2,2,3,20.65,21.18,22.95,22.13
40.16,40.2,3,3,20.65,21.24,22.95,22.13
40.44,40.2,4,3,20.47,21.24,22.95,22.13
40.74,40.2,5,3,20.47,21.24,22.95,22.11
40.29,40.2,6,3,20.47,20.64,22.99,22.11
40.44,40.2,7,3,20.39,20.64,22.99,22.11
40.59,40.2,8,3,20.39,20.64,22.99,22.07
40.45,40.2,9,3,20.39,20.64,22.95,22.07
40,40.8,10,2,20.35,20.64,22.95,22.07
40.29,40.8,11,2,20.35,20.64,22.95,22.04
41.32,40.8,12,2,20.35,20.59,22.97,22.04
40.88,40.2,13,3,20.28,20.59,22.97,22.04
40.59,40.2,14,3,20.28,20.59,22.97,22.09
40.61,40.2,15,3,20.28,20.56,22.94,22.09
40.74,39,16,5,20.26,20.56,22.94,22.09
40.74,39,17,5,20.26,20.56,22.94,22.05
40.74,39,18,5,20.26,20.6,23.02,22.05
40.88,39,19,5,20.22,20.6,23.02,22.05
40.88,39,20,5,20.22,20.6,23.02,22.09
40.76,39,21,5,20.22,20.62,22.95,22.09
40.88,39,22,5,20.25,20.62,22.95,22.09
40.76,39,23,5,20.25,20.62,22.95,22.09
40.74,39,24,5,20.25,20.62,22.95,22.09
40,41,25,5,20.15,20.62,22.95,22.09
40.44,41,26,5,20.15,20.62,22.95,22.02
40.88,41,27,5,20.15,20.59,22.94,22.02
41.62,42.6,28,4,20.19,20.59,22.94,22.02
42.65,42.6,29,4,20.19,20.59,22.94,22.02
42.79,42.6,30,4,20.19,20.57,22.9,22.02
42.94,42.6,31,4,20.19,20.57,22.9,22.02
42.65,42.6,32,4,20.18,20.57,22.9,22.05
42.66,42.6,33,4,20.18,20.62,22.91,22.05
42.65,42.6,34,4,20.16,20.62,22.91,22.05
42.52,42.6,35,4,20.16,20.62,22.91,22.66
42.78,42.6,36,4,20.16,20.64,23.5,22.66
42.14,42,37,5,20.16,20.64,23.5,22.66
42.41,42,38,5,20.09,20.64,23.5,22.74
41.76,42,39,5,20.09,20.64,23.09,22.74
41.76,42,40,5,20.08,20.64,23.09,22.74
42.94,42,41,5,20.08,20.64,23.09,22.15
41.62,42,42,5,20.08,20.67,23.08,22.15
43.09,42.6,43,4,20.18,20.67,23.08,22.15
43.09,42.6,44,4,20.18,20.67,23.08,22.12
41.91,42.6,45,4,20.18,20.13,22.98,22.12
41.8,42.6,46,4,20.38,20.13,22.98,22.12
44.31,42.6,47,4,20.38,20.13,22.98,22.15
42.06,42.6,48,4,20.38,20.19,22.94,22.15
42.21,41.6,49,4,20.28,20.19,22.94,22.15
41.76,41.6,50,4,20.28,20.19,22.94,22.15
41.76,41.6,51,4,20.28,20.66,22.94,22.15
41.62,40.6,52,4,20.24,20.66,22.94,22.15
41.62,40.6,53,4,20.24,20.66,22.94,22.18
41.18,40.6,54,4,20.24,20.7,23.56,22.18
41.18,40,55,5,20.29,20.7,23.56,22.18
41.03,40,56,5,20.29,20.7,23.56,20.86
40.88,40,57,5,20.29,20.67,23.02,20.86
40.88,39.4,58,6,20.29,20.67,23.02,20.86
40.74,39.4,59,6,20.29,20.67,23.02,21.64
40.28,37.4,60,6,20.29,20.71,22.98,21.64
40.15,37.4,61,6,20.26,20.71,22.98,21.64
40.15,37.4,62,6,20.26,20.71,22.98,21.85
39.87,37.4,63,6,20.26,20.7,22.91,21.85
39.85,36.8,64,7,20.33,20.7,22.91,21.85
39.85,36.8,65,7,20.33,20.7,22.91,21.94
39.67,36.8,66,7,20.33,20.7,22.92,21.94
39.85,36.2,67,8,20.28,20.7,22.92,21.94
39.74,36.2,68,8,20.28,20.7,22.92,22.08
39.85,36.2,69,8,20.28,20.53,22.85,22.08
39.71,36.2,70,8,20.93,20.53,22.85,22.08
39.71,36.2,71,8,20.93,20.53,22.85,22.02
39.56,36.2,72,8,20.93,20.6,23.08,22.02
39.71,35,73,9,20.93,20.6,23.08,22.02
39.86,35,74,9,20.5,20.6,23.08,22.21
39.85,35,75,9,20.5,20.66,23.02,22.21
40,35,76,9,20.69,20.66,23.02,22.21
40,35,77,9,20.69,20.66,23.02,21.13
40,35,78,9,20.69,20.66,23.02,21.13
40,35,79,10,20.83,20.66,23.02,21.13
40,35,80,10,20.83,20.66,23.02,21.44
40.01,35,81,10,20.83,20.84,23.01,21.44
40,35,82,10,20.96,20.84,23.01,21.44
40.15,35,83,10,20.96,20.84,23.01,22.19
40.15,35,84,10,20.96,20.9,22.97,22.19
40.15,35,85,10,21.14,20.9,22.97,22.19
40.15,35,86,10,21.14,20.9,22.97,22.29
40.15,35,87,10,21.14,20.91,22.99,22.29
40.15,35,88,12,20.93,20.91,22.99,22.29
40.15,35,89,12,20.93,20.91,22.99,22.35
40.15,35,90,12,20.93,20.95,22.99,22.35
40.15,35,91,12,20.79,20.95,22.99,22.35
40.15,35,92,12,20.79,20.95,22.99,22.43
40.14,35,93,12,20.79,20.91,22.98,22.43
40.15,35,94,12,20.7,20.91,22.98,22.43
40.29,35,95,12,20.7,20.91,22.98,22.45
40.15,35,96,12,20.7,20.87,22.95,22.45
40.15,35,97,12,20.75,20.87,22.95,22.45
40.29,35,98,12,20.75,20.87,22.95,22.49
40.29,35,99,12,20.75,20.95,22.99,22.49
40.29,35,100,12,20.8,20.95,22.99,22.49
40.44,35,101,12,20.8,20.95,22.99,21.94
40.59,35,102,12,20.8,20.94,22.95,21.94
40.59,35,103,12,20.93,20.94,22.95,21.94
40.44,35,104,12,20.93,20.94,22.95,22.32
40.59,35,105,12,20.93,20.98,23.58,22.32
40.59,35,106,12,21.08,20.98,23.58,22.32
40.59,35,107,12,21.08,20.98,23.58,22.58
40.59,35,108,12,21.08,20.88,23.09,22.58
40.59,35,109,12,21.48,20.88,23.09,22.58
40.58,35,110,12,21.48,20.88,23.09,22.6
40.59,35,111,12,21.48,20.69,23.02,22.6
40.64,35,112,12,21.48,20.69,23.08,22.6
40.59,35,113,12,21.48,20.69,23.08,22.39
40.59,35,114,12,21.48,20.86,23.08,22.39
40.61,35,115,12,21.01,20.86,22.99,22.39
40.61,35,116,12,21.01,20.86,22.99,22.53
40.74,35,117,12,21.01,21.01,22.99,22.53
40.74,35.6,118,10,20.79,21.01,23.01,22.53
40.74,35.6,119,10,20.79,21.01,23.01,22.74
40.74,35.6,120,10,20.79,21.12,23.01,22.74
40.74,36.9,121,9,21.1,21.12,23.08,22.74
40.74,36.9,122,9,21.1,21.12,23.08,22.59
40.88,36.9,123,9,21.1,21.12,23.08,22.59
40.74,38.2,124,8,21.27,21.12,23.05,22.59
40.74,38.2,125,8,21.27,21.12,23.05,22.5
40.63,38.2,126,8,21.27,21.12,23.05,22.5
40.74,38.2,127,8,21.35,21.35,23.02,22.5
40.61,38.2,128,8,21.35,21.35,23.02,22.5
40.73,38.2,129,8,21.35,21.35,23.02,22.5
40.74,38.2,130,8,21.54,21.51,23.01,22.5
40.59,38.2,131,8,21.54,21.51,23.01,22.56
40.59,38.2,132,8,21.54,21.51,23.01,22.56
40.74,38.8,133,7,21.54,21.4,22.98,22.56
40.68,38.8,134,7,21.54,21.4,22.98,22.5
40.59,38.8,135,7,21.54,21.4,22.98,22.5
40.74,38.8,136,7,21.28,21.4,22.97,22.5
40.74,38.8,137,7,21.28,21.4,22.97,22.55
40.61,38.8,138,7,21.28,21.4,22.97,22.55
40.74,38.4,139,6,20.83,21.21,22.95,22.55
40.59,38.4,140,6,20.83,21.21,22.95,22.59
40.74,38.4,141,6,20.83,21.21,22.95,22.59
40.59,36.4,142,6,20.75,21.17,22.98,22.59
40.66,36.4,143,6,20.75,21.17,22.98,22.6
40.59,36.4,0,6,20.75,21.17,22.98,22.6
40.74,37,1,5,20.59,21.1,22.92,22.6
40.59,37,2,5,20.59,21.1,22.92,22.63
40.59,37,3,5,20.59,21.1,22.92,22.63
40.74,37,4,5,20.43,21.1,22.91,22.63
40.59,37,5,5,20.43,21.1,22.91,22.6
40.59,37,6,5,20.43,21.1,22.91,22.6
40.64,37,7,5,20.42,20.98,23.52,22.6
40.59,37,8,5,20.42,20.98,23.52,22.58
40.6,37,9,5,20.42,20.98,23.52,22.58
40.59,37.6,10,4,20.28,20.97,23.03,22.58
40.72,37.6,11,4,20.28,20.97,23.03,22.46
40.59,37.6,12,4,20.28,20.97,23.03,22.46
40.72,37.6,13,4,20.21,20.91,22.95,22.46
40.74,37.6,14,4,20.21,20.91,22.95,22.52
40.59,37.6,15,4,20.21,20.91,22.95,22.52
40.72,37.6,16,4,20.15,20.91,22.92,22.52
40.7,37.6,17,4,20.15,20.91,22.92,22.49
40.66,37.6,18,4,20.15,20.91,22.92,22.49
40.59,37.6,19,4,20.11,20.91,22.95,22.49
40.59,37.6,20,4,20.11,20.91,22.95,22.48
40.59,37.6,21,4,20.11,20.91,22.95,22.48
40.59,37.6,22,4,20.72,20.93,23.11,22.48
40.73,37.6,23,4,20.72,20.93,23.11,22.43
40.59,37.6,24,4,20.72,20.93,23.11,22.43
39.85,40.2,25,3,20.08,20.93,22.99,22.43
40,40.2,26,3,20.08,20.93,22.99,22.43
41.2,40.2,27,3,20.08,20.93,22.99,22.43
40.88,41.2,28,3,19.94,20.87,22.99,22.43
41.32,41.2,29,3,19.94,20.87,22.99,22.43
41.32,41.2,30,3,19.94,20.87,22.99,22.43
41.18,41.2,31,3,19.82,20.84,23.06,22.43
41.47,41.2,32,3,19.82,20.84,23.06,22.42
41.47,41.2,33,3,19.82,20.84,23.06,22.42
41.83,41.2,34,3,19.73,20.84,23.01,22.42
40.44,41.2,35,3,19.73,20.84,23.01,22.35
41.47,41.2,36,3,19.73,20.84,23.01,22.35
42.35,41.2,37,3,19.73,20.81,22.99,22.35
40.74,41.2,38,3,19.73,20.81,22.99,22.39
41.03,41.2,39,3,19.73,20.81,22.99,22.39
42.35,41.8,40,2,19.68,20.78,23.02,22.39
41.76,41.8,41,2,19.68,20.78,23.02,22.35
42.35,41.8,42,2,19.68,20.78,23.02,22.35
40.88,41.8,43,2,19.73,20.73,23.01,22.35
42.64,41.8,44,2,19.73,20.73,23.01,22.38
41.76,41.8,45,2,19.73,20.73,23.01,22.38
41.61,41.8,46,2,19.78,19.62,22.97,22.38
42.94,41.8,47,2,19.78,19.62,22.97,22.35
41.47,41.8,48,2,19.78,19.62,22.97,22.35
41.76,40.8,49,2,19.87,19.96,22.92,22.35
41.76,40.8,50,2,19.87,19.96,22.92,22.32
41.86,40.8,51,2,19.87,19.96,22.92,22.32
42.14,39.2,52,3,19.77,20.49,22.98,22.32
42.06,39.2,53,3,19.77,20.49,22.98,22.23
42,39.2,54,3,19.77,20.49,22.98,22.23
41.91,39.2,55,3,19.73,20.54,23.62,22.23
41.76,39.2,56,3,19.73,20.54,23.62,21.41
41.76,39.2,57,3,19.73,20.54,23.62,21.41
41.91,39.2,58,3,19.77,20.56,22.36,21.41
41.76,39.2,59,3,19.77,20.56,22.36,21.34
41.47,39.2,60,3,19.77,20.56,22.36,21.34
41.36,38.6,61,4,19.74,20.17,22.75,21.34
41.03,38.6,62,4,19.74,20.17,22.75,21.67
41.18,38.6,63,4,19.74,20.17,22.75,21.67
41.03,37.4,64,6,19.71,20.2,22.57,21.67
40.59,37.4,65,6,19.71,20.2,22.57,21.7
40.59,37.4,66,6,19.71,20.2,22.57,21.7
40.32,36.8,67,7,19.76,20.42,22.79,21.7
40.29,36.8,68,7,19.76,20.42,22.79,21.8
40.29,36.8,69,7,19.76,20.42,22.79,21.8
40.15,36.8,70,7,19.74,20.49,22.9,21.8
40.15,36.8,71,7,19.74,20.49,22.9,21.68
40.15,36.8,72,7,19.74,20.49,22.9,21.68
40.15,35,73,9,19.78,20.53,22.87,21.68
40.05,35,74,9,19.78,20.53,22.87,21.71
40.15,35,75,9,19.78,20.53,22.87,21.71
39.98,35,76,9,20.09,20.51,22.99,21.71
40,35,77,9,20.09,20.51,22.99,21.39
40,35,78,9,20.09,20.51,22.99,21.39
40,35,79,9,20.05,20.36,22.97,21.39
40,35,80,9,20.05,20.36,22.97,21.1
40,35,81,9,20.05,20.36,22.97,21.1
40,35,82,9,19.97,20.39,22.98,21.1
40,35,83,9,19.97,20.39,22.98,21.17
40,35,84,9,19.97,20.39,22.98,21.17
40,35,85,9,20.04,20.46,22.97,21.17
39.99,35,86,9,20.04,20.46,22.97,21.3
39.71,35,87,9,20.04,20.46,22.97,21.3
39.71,35,88,10,20.16,20.43,22.97,21.3
39.71,35,89,10,20.16,20.43,22.97,20.39
39.71,35,90,10,20.16,20.43,22.97,20.39
39.56,35,91,10,20.11,20.32,22.95,20.39
39.7,35,92,10,20.11,20.32,22.95,20.9
39.56,35,93,10,20.11,20.32,22.95,20.9
39.56,35,94,11,20.07,20.62,22.85,20.9
40,35,95,11,20.07,20.62,22.85,20.56
40.04,35,96,11,20.07,20.62,22.85,20.56
40,35,97,12,20.08,20.17,22.84,20.56
